InstagramLink,AccountUsername,Date,ImageLabels,Caption,Likes,Comments,Hashtags
https://www.instagram.com/p/DN0lXrjWNrq/,_barksey_,2025-08-26,img1 | img2 | img3 | img4 | img5,"🟠 We have the pleasure of highlighting the inspiring work of @_barksey_ 

Curator @valeria_ribeiro_cunha 

🔶 Partners:
@shootlikealocal 
@livorno_photo_meeting 
@effe4.0_streetphotography
@dreaminstreets

Friends 
@dpsp_rainshots 
@street_badass
@mx_streetphotofest",495,67,streetphotographers | visualstorytelling | fineart | photographyevents | vsionsofart25 | streetphotography | fineartphotography
https://www.instagram.com/p/DNzyOubWCK2/,_barksey_,2025-08-26,img1,"Greetings, everyone!
We’re thrilled to share the latest clip in our ongoing series:

ONE SHOT, ONE STORY

In this episode, we had the pleasure of welcoming Polis photographer Danny Jackson @_barksey_ , who joined us to showcase one of his favourite photographs, and reveal the compelling story behind it.

Enjoy your week 🌻

Curator @valeria_ribeiro_cunha 

🔶 Partners:
@shootlikealocal 
@livorno_photo_meeting 
@effe4.0_streetphotography
@dreaminstreets

Friends 
@dpsp_rainshots 
@street_badass
@mx_streetphotofest

 
 
 
 


̇neartphotography",136,40,streetphotographers | visualstorytelling | fineart | photographyevents | vsionsofart25 | streetphotography | fi | oneshotonestory | stories | videography
https://www.instagram.com/p/DNzx6YX2PhF/,_barksey_,2025-08-26,img1,"🟠 We have the pleasure of highlighting the inspiring work of @_barksey_ 

Curator @valeria_ribeiro_cunha 

🔶 Partners:
@shootlikealocal 
@livorno_photo_meeting 
@effe4.0_streetphotography
@dreaminstreets

Friends 
@dpsp_rainshots 
@street_badass
@mx_streetphotofest",239,33,streetphotographers | visualstorytelling | fineart | photographyevents | vsionsofart25 | streetphotography | fineartphotography | oneshotonestory
https://www.instagram.com/p/DNypDcgwLil/,_barksey_,2025-08-25,img1,"1:1  Kings Cross 2025.
Street photography",93,11,streetphotography
https://www.instagram.com/p/DNwChAc2MNd/,_barksey_,2025-08-24,img1,"Anna Lohmann @streetannalyzer @street_badass Livestream with Danny @_barksey_ & Todd @zoomento Anna discusses her journey from London to Hamburg in Street Photography, discusses the importance of being candid, and her sense of humor in her photos. Thanks for coming on the livestream Anna!",95,12,street_badass
https://www.instagram.com/p/DNvtcKL2Nt3/,_barksey_,2025-08-24,img1 | img2 | img3 | img4 | img5 | img6,"A few years ago I visited Horsey Gap in Norfolk to see the seals. I wasn’t sure what to expect but there were hundreds of the chubby dog fishes. There were a lot of groups of females and their pups defended by dominant males,  barks, growls, grunts, moans, trills, clicks, and whistles a cacophony of noises. I would highly recommend a visit.",131,20,sealsofinstagram | horseygap | essexwildlifetrust
https://www.instagram.com/p/DNugjuO2I4L/,_barksey_,2025-08-24,img1 | img2 | img3 | img4 | img5 | img6 | img7 | img8 | img9 | img10 | img11 | img12 | img13,Anna Lohmann @streetannalyzer  coming on the @street_badass livestream Sunday NYC 3pm/London 8pm/Paris 21h. With Danny @_barksey_ & Todd @zoomento . Hope to see you there!,626,30,street_badass
https://www.instagram.com/p/DNtQUm9WJa0/,_barksey_,2025-08-23,img1,Bad Santa. The Strand 2018.,169,32,streetphotography | streetphotographer | london | candidphoto
https://www.instagram.com/p/DNqLVMoszbL/,_barksey_,2025-08-22,img1,"Antisemitism is on the rise, I’ve been posting about my Orthodox Hasidic Jewish project in Canvey Island and Stamford Hill for years, but I’ve never seen such shocking comments. This video shows some of the tamer ones.",487,298,
https://www.instagram.com/p/DNpiSzks1wY/,_barksey_,2025-08-22,img1 | img2 | img3 | img4 | img5 | img6 | img7 | img8 | img9,"Me, Sue and Florent too. This was a fun shoot that ended up being very fortunate for me. I shot @florent.bidois at @suekreitzman s house for my The Eccentrics project. Florent wanted to shoot his portrait at Sues as its where he felt most comfortable. After the portrait was taken we exchanged ideas, with me suggesting we do a bedroom seen as an updated version of Morecambe and Wise’s blokes in bed skit. That went well with the photographer getting in too for added craziness. Florents portrait went on to be a Portrait of Britain winner which we were both thrilled about",252,50,
https://www.instagram.com/p/DNl794dIASp/,_barksey_,2025-08-20,img1,"Reims , France",108,11,
https://www.instagram.com/p/DNlXlXEvdxt/,nikodemuswj,2025-08-20,img1 | img2 | img3,".
.
.
.
.",539,80,street_macadam | photowalkglobal | spicollective | storyofthestreets | streetmoment | bcncollective | streetsgrammer | geonusantara | street_avengers | dreaminstreets | street_vision_infinity | bnw_features | street_useen | bnw_demand | street_me_up | mystreet_bnw | streetphoto_asia | street_me_up | eyeshot_magazine | tdmmagazine | streethunters | sublimestreet | thestreetphotographyhub | thephotosector | hipe | hcsc_street | streetphotographybrazil | shadows_magazine
https://www.instagram.com/p/DNdm35Zviqu/,nikodemuswj,2025-08-17,img1 | img2 | img3,".
.
Random....
.
.
.
.",462,64,street_macadam | photowalkglobal | spicollective | storyofthestreets | streetmoment | bcncollective | streetsgrammer | geonusantara | street_avengers | dreaminstreets | street_vision_infinity | bnw_features | street_useen | bnw_demand | street_me_up | mystreet_bnw | streetphoto_asia | street_me_up | eyeshot_magazine | tdmmagazine | streethunters | sublimestreet | thestreetphotographyhub | thephotosector | hipe | hcsc_street | streetphotographybrazil | shadows_magazine
https://www.instagram.com/p/DNISerPRvZ9/,nikodemuswj,2025-08-09,img1 | img2 | img3 | img4,".
.
.",537,83,street_macadam | photowalkglobal | spicollective | storyofthestreets | streetmoment | bcncollective | streetsgrammer | geonusantara | street_avengers | dreaminstreets | street_vision_infinity | bnw_features | street_useen | bnw_demand | street_me_up | mystreet_bnw | streetphoto_asia | street_me_up | eyeshot_magazine | tdmmagazine | streethunters | sublimestreet | thestreetphotographyhub | thephotosector | hipe | hcsc_street | streetphotographybrazil | shadows_magazine
https://www.instagram.com/p/DNACVpXtEux/,nikodemuswj,2025-08-06,img1,"Congratulations for on this wonderful feature.
📸 @nikodemuswj 
Visit the account because it is amazing",309,24,
https://www.instagram.com/p/DM4bjezxUvj/,nikodemuswj,2025-08-03,img1 | img2 | img3 | img4 | img5,"Photography Trip - Hong Kong  Urban Festival.
. 
Capture the ancient sparks of the Tai Hang Fire Dragon Festival, the vibrant pulse of Hong Kong’s streets, and the timeless elegance of its skyline.
This is more than photography — it’s storytelling through light, culture, and motion.
.
Date : Saturday - Tuesday, 4 - 7 October 2025.
.
Our Mentor : @victor_djaja @nikodemuswj @this.is.christ
.
Meeting Point : Hotel in Causeway Bay Area.
.
Registration Fee : IDR 6,950,000
Includes:
- Intensive Mentoring
- Hotel
- Round Trip Airport Transfer Express
- One Day Pass Water Taxi
- One Day Pass Hong Kong City Sightseeing Bus
- Octopus Card with HKD 150 Balance
- High Quality Photobook Printing Size A4 20 Pages
.
Please Contact @luthfihady 0813 222 91472 For The Details.
.
Supported By : 
- Hong Kong Tourism Board @discoverhongkong
- Memoriku Photobook @memoriku
- Percetakan Bintang Sempurna @bisempurna46",170,0,
https://www.instagram.com/p/DMukrCsx8Gv/,nikodemuswj,2025-07-30,img1,".
.
""aah seandainya....maju dikit"".
.
.",464,55,street_macadam | photowalkglobal | spicollective | storyofthestreets | streetmoment | bcncollective | streetsgrammer | geonusantara | street_avengers | dreaminstreets | street_vision_infinity | bnw_features | street_useen | bnw_demand | street_me_up | dpsp_rainshots | mystreet_bnw | streetphoto_asia | street_me_up | eyeshot_magazine | tdmmagazine | spi_light | streethunters | sublimestreet | thestreetphotographyhub | thephotosector | hipe | hcsc_street | streetphotographybrazil | themomento_lights
https://www.instagram.com/p/DMmENIgvJWl/,nikodemuswj,2025-07-27,img1 | img2 | img3 | img4,".
.
.",1195,98,street_macadam | photowalkglobal | spicollective | storyofthestreets | streetmoment | bcncollective | streetsgrammer | geonusantara | street_avengers | dreaminstreets | street_vision_infinity | bnw_features | street_useen | bnw_demand | street_me_up | dpsp_rainshots | mystreet_bnw | streetphoto_asia | street_me_up | eyeshot_magazine | tdmmagazine | spi_light | streethunters | sublimestreet | thestreetphotographyhub | thephotosector | hipe | hcsc_street | streetphotographybrazil | shadows_magazine
https://www.instagram.com/p/DMfoVcMvuIP/,nikodemuswj,2025-07-24,img1 | img2 | img3 | img4,".
.
  
  
  
 
 
  
    
 
 
  
  
   


.
@onelight.std",724,53,street_macadam | photowalkglobal | spicollective | storyofthestreets | streetmoment | bcncollective | streetsgrammer | geonusantara | street_avengers | dreaminstreets | street_vision_infinity | bnw_features | street_useen | bnw_demand | street_me_up | dpsp_rainshots | mystreet_bnw | streetphoto_asia | street_me_up | eyeshot_magazine | tdmmagazine | spi_animals | streethunters | sublimestreet | thestreetphotographyhub | thephotosector | hipe | hcsc_street | streetphotographybrazil | shadows_magazine | onelighttrip_penang
https://www.instagram.com/p/DMXTKjsRiSW/,nikodemuswj,2025-07-21,img1 | img2 | img3 | img4,".
.
sekilas The Gaia Hotel
@thegaiabandung 
.
.
.",853,100,street_macadam | photowalkglobal | spicollective | storyofthestreets | streetmoment | bcncollective | streetsgrammer | geonusantara | street_avengers | dreaminstreets | street_vision_infinity | bnw_features | street_useen | bnw_demand | street_me_up | mystreet_bnw | streetphoto_asia | street_me_up | themomento_lights | tdmmagazine | spi_reflections | streethunters | sublimestreet | thestreetphotographyhub | thephotosector | hipe | hcsc_street | streetphotographybrazil
https://www.instagram.com/p/DMQZ9epPw75/,nikodemuswj,2025-07-18,img1 | img2 | img3 | img4,".
.",351,54,street_macadam | photowalkglobal | spicollective | storyofthestreets | streetmoment | bcncollective | streetsgrammer | geonusantara | street_avengers | dreaminstreets | street_vision_infinity | bnw_features | street_useen | bnw_demand | street_me_up | street_is_life | mystreet_bnw | streetphoto_asia | street_me_up | eyeshot_magazine | tdmmagazine | spi_travel | streethunters | sublimestreet | thestreetphotographyhub | thrphotosector
https://www.instagram.com/p/DMF05WtPbei/,nikodemuswj,2025-07-14,img1 | img2 | img3 | img4,".
.",548,49,street_macadam | photowalkglobal | spicollective | storyofthestreets | streetmoment | bcncollective | streetsgrammer | geonusantara | street_avengers | dreaminstreets | street_vision_infinity | bnw_features | street_useen | bnw_demand | street_me_up | dpsp_rainshots | mystreet_bnw | streetphoto_asia | street_me_up | eyeshot_magazine | tdmmagazine | streethunters | sublimestreet | thestreetphotographyhub | thephotosector | hipe | hcsc_street | streetphotographybrazil | shadows_magazine
https://www.instagram.com/p/DMBAo-kv0j1/,nikodemuswj,2025-07-12,img1 | img2 | img3,".
.
playing with light and shadow
.
.",602,48,street_macadam | photowalkglobal | spicollective | storyofthestreets | streetmoment | bcncollective | streetsgrammer | geonusantara | street_avengers | dreaminstreets | street_vision_infinity | bnw_features | street_useen | bnw_demand | street_me_up | dpsp_rainshots | mystreet_bnw | streetphoto_asia | street_me_up | eyeshot_magazine | tdmmagazine | spi_light | streethunters | sublimestreet | thestreetphotographyhub | thephotosector | hipe | hcsc_street | streetphotographybrazil | shadows_magazine
https://www.instagram.com/p/DL9-uXxPcpc/,nikodemuswj,2025-07-11,img1 | img2 | img3 | img4 | img5,".
.
Random Penang
.
.
  
  
  
 
 
  
    
 
 
  
  
   


.
@onelight.std",494,57,street_macadam | photowalkglobal | spicollective | storyofthestreets | streetmoment | bcncollective | streetsgrammer | geonusantara | street_avengers | dreaminstreets | street_vision_infinity | bnw_features | street_useen | bnw_demand | street_me_up | dpsp_rainshots | mystreet_bnw | streetphoto_asia | street_me_up | eyeshot_magazine | tdmmagazine | spi_silhouettes | streethunters | sublimestreet | thestreetphotographyhub | thephotosector | hipe | hcsc_street | streetphotography_brazil | shadows_magazine | onelighttrip_penang
https://www.instagram.com/p/DL9EMfttzZ_/,nikodemuswj,2025-07-11,img1,"Congratulations for on this wonderful feature.
📸 @nikodemuswj 
Visit the account because it is amazing",137,6,
https://www.instagram.com/p/DL5DW6fvk2r/,nikodemuswj,2025-07-09,img1 | img2 | img3 | img4 | img5,".
.
Tradisi Perang Obor adalah upacara adat tahunan yang dilaksanakan di Desa Tegalsambi, Jepara, Jawa Tengah, khususnya pada malam Senin Pahing setelah panen raya, yang juga bertepatan dengan bulan Dzulhijjah dalam kalender Jawa. Tradisi ini melibatkan aksi saling pukul menggunakan obor yang terbuat dari pelepah daun kelapa kering yang diikat pada bambu. 
.
Perang Obor dimaknai sebagai wujud syukur kepada Tuhan atas hasil panen dan keselamatan, serta sebagai upaya tolak bala atau penangkal musibah. 
.
.
“The Perang Obor tradition is an annual cultural ceremony held in Tegalsambi Village, Jepara, Central Java, usually on the Monday night of the Javanese Pahing week following the harvest season, which also coincides with the month of Dzulhijjah in the Javanese calendar. The tradition involves participants striking each other with torches made from dried coconut palm fronds tied to bamboo sticks.”
.
“Perang Obor is seen as an expression of gratitude to God for the harvest and safety, as well as a ritual to ward off misfortune or disasters.”
.
.",434,63,spi_action | street_macadam | photowalkglobal | spicollective | storyofthestreets | streetmoment | bcncollective | streetsgrammer | geonusantara | street_avengers | dreaminstreets | street_vision_infinity | bnw_features | street_useen | bnw_demand | street_me_up | mystreet_bnw | streetphoto_asia | street_me_up | eyeshot_magazine
https://www.instagram.com/p/C_iTgBvo-UW/,mattik36,2024-09-05,img1,Vida collage.,3,119,streetphotography | streetphotographer | streerphotographers | streetphotographyindia | streetphotographyinternational | streetphotographersmagazine | spi | capturastreet | streetizm | spi | streethunters | pic | picoftheday | creativity | creatividad
https://www.instagram.com/p/CpXccoAIFZM/,mattik36,2023-03-04,img1,Serie geometria.,3,135,streetphotographers | streetphotography | streetphotographer | streetphotographyinternational | urbanphotography | urbanart | spicollective | capturestreets | streetmoment | streetmoments | lacallesnuestracolectivo | streetizm | fotografia | fotografiaurbana | fotodecalle | streethunters | hunterxhunter | creatividad | creativity | burnmagazine
https://www.instagram.com/p/DCg3jNhoiTJ/,mattik36,2024-11-18,img1,"La magia te encuentra cuando buscas con un fin poético filosófico y arma un camino hacia vos, porque sabe que lo vas a valorar.",3,82,streetphotography | streetphotographer | streetphotographers | streetphotointernational | streetmoment | capturestreets | spi_collective | fotografiaurbana | creatividad | creativity
https://www.instagram.com/p/DMK9YG9IKzX/,mattik36,2025-07-16,img1,🌹🌹🌹🌹.,3,72,streetphotos | streetphotography | streetphotographeers | streetphotographybnw | capturestreets | streetmoment | streethunters | fotografíaurbana | fotografiacreativa | fotografía | creatividad | creativity
https://www.instagram.com/p/DKhPmzaops_/,mattik36,2025-06-05,img1 | img2 | img3 | img4,Some pictures about my work. Choice your favorite. 1.2.3.4.,3,57,streetphotos | streetfashion | streetarteverywhere | streetphotos | streetphotographercommunity | streetphotographyindonesia | streetphotographers | streetphotography | streetphotographyjournal | arte | arte | streetmoment | creatividad | creativity
https://www.instagram.com/p/DHLRn5dS01e/,mattik36,2025-03-14,img1,Trabajar con cuidado.,3,71,streetphoto | streephotography | streetphotographer | streetphotographers | streetphotographyinternational | streetphotography_bw | streetphotographyfrance | capturesstreets | streetmoment | creatividad | creativity
https://www.instagram.com/p/DG8FvmLyOzu/,mattik36,2025-03-08,img1 | img2 | img3 | img4,Serie of pictures choice your favorite.1.2.3.4.,3,53,streetphotography | streetphotographer | streetphotographers | streetphotographyinternational | streetmoment | capturestreet | pic | fotografia | fotografíaurbana | creatividad | creativity
https://www.instagram.com/p/DFxsbJuyfX-/,mattik36,2025-02-07,img1,Atravesado.,3,40,streetphotography | streetstyle | streetart | streetphotography | streetphotographers | streetphotographerscommunity | streetmagazine | streethunters | fotografíaurbana | creatividad | creativity
https://www.instagram.com/p/DE7SaCby7vi/,mattik36,2025-01-17,img1 | img2 | img3 | img4 | img5 | img6,Serie of pictures in sydney choose your favorite. 1.2.3.4.5.6.,3,90,streetphotography | streetphotographer | streetphotographers | streetphoto | fotografiaurbana | streetmoment | capturestreets | streethunters | creatividad | creativity
